# X, Y, Z, K[m/d], XXX, YYY, ZZZ
-9	0	0.3	4.845829536	18	1	2
-9	0	0.25	6.321513888	19	1	2
-9	0	0.2	9.611526528	20	1	2
-9	0	0.15	8.042554368	21	1	2
-9	0	0.1	10.11122093	22	1	2
-9	0	0.05	13.65446938	23	1	2
-9	0	0	10.53344822	24	1	2
-8	0	1.75	7.614992736	11	1	3
-8	0	1.7	10.91459232	10	1	3
-8	0	1.65	13.7108929	9	1	3
-8	0	1.6	10.8546575	8	1	3
-8	0	1.55	13.82515085	7	1	3
-8	0	1.5	13.76370576	6	1	3
-8	0	1.45	14.76792432	5	1	3
-8	0	1.4	17.2165055	4	1	3
-8	0	1.35	19.2638736	3	1	3
-8	0	1.3	18.11013898	2	1	3
-8	0	1.25	16.86728621	1	1	3
-8	0	1.2	16.84282291	0	1	3
-8	0	1.15	9.206759808	1	1	3
-8	0	1.1	4.883054976	2	1	3
-8	0	1.05	5.395180608	3	1	3
-8	0	1	5.368990176	4	1	3
-8	0	0.95	8.685958752	5	1	3
-8	0	0.9	4.525702848	6	1	3
-8	0	0.85	6.480539136	7	1	3
-8	0	0.8	10.70334259	8	1	3
-8	0	0.75	12.03121123	9	1	3
-8	0	0.7	12.61610726	10	1	3
-8	0	0.65	9.155146176	11	1	3
-8	0	0.6	11.2110385	12	1	3
-8	0	0.55	11.72450938	13	1	3
-8	0	0.5	14.58019613	14	1	3
-8	0	0.45	11.8926023	15	1	3
-8	0	0.4	10.54503619	16	1	3
-8	0	0.35	6.308053632	17	1	3
-8	0	0.3	6.308053632	18	1	3
-8	0	0.25	4.503830688	19	1	3
-8	0	0.2	5.439403584	20	1	3
-8	0	0.15	6.121838304	21	1	3
-8	0	0.1	8.092770912	22	1	3
-8	0	0.05	4.45627008	23	1	3
-8	0	0	9.507266784	24	1	3
-7	0	1.75	10.86529421	12	1	4
-7	0	1.7	12.96107827	11	1	4
-7	0	1.65	16.18554182	10	1	4
-7	0	1.6	15.57763488	9	1	4
-7	0	1.55	15.8001719	8	1	4
-7	0	1.5	19.2638736	7	1	4
-7	0	1.45	19.86848006	6	1	4
-7	0	1.4	17.75081088	5	1	4
-7	0	1.35	21.68651059	4	1	4
-7	0	1.3	17.55574646	3	1	4
-7	0	1.25	13.21926739	2	1	4
-7	0	1.2	20.08010218	1	1	4
-7	0	1.15	3.16950192	0	1	4
-7	0	1.1	7.089820704	1	1	4
-7	0	1.05	6.912575424	2	1	4
-7	0	1	8.392503744	3	1	4
-7	0	0.95	7.037766432	4	1	4
-7	0	0.9	5.008065408	5	1	4
-7	0	0.85	6.547430016	6	1	4
-7	0	0.8	10.91459232	7	1	4
-7	0	0.75	13.49930534	8	1	4
-7	0	0.7	13.06313482	9	1	4
-7	0	0.65	11.25051379	10	1	4
-7	0	0.6	10.0476288	11	1	4
-7	0	0.55	12.71278195	12	1	4
-7	0	0.5	14.33719354	13	1	4
-7	0	0.45	12.79154765	14	1	4
-7	0	0.4	11.83387363	15	1	4
-7	0	0.35	14.8790857	16	1	4
-7	0	0.3	13.65446938	17	1	4
-7	0	0.25	11.35619222	18	1	4
-7	0	0.2	14.52339072	19	1	4
-7	0	0.15	18.46905149	20	1	4
-7	0	0.1	19.86848006	21	1	4
-7	0	0.05	20.35604995	22	1	4
-7	0	0	8.212961088	23	1	4
-6	0	1.75	9.346580928	12	1	5
-6	0	1.7	9.288215136	11	1	5
-6	0	1.65	8.871754176	10	1	5
-6	0	1.6	11.28583757	9	1	5
-6	0	1.55	17.64577613	8	1	5
-6	0	1.5	17.74350835	7	1	5
-6	0	1.45	18.0516721	6	1	5
-6	0	1.4	18.53651434	5	1	5
-6	0	1.35	18.53651434	4	1	5
-6	0	1.3	15.51041741	3	1	5
-6	0	1.25	19.5685079	2	1	5
-6	0	1.2	20.0952576	1	1	5
-6	0	1.15	19.8456264	0	1	5
-6	0	1.1	22.03548883	0	1	5
-6	0	1.05	21.40668432	1	1	5
-6	0	1	6.601541472	2	1	5
-6	0	0.95	6.02857728	3	1	5
-6	0	0.9	8.408278656	4	1	5
-6	0	0.85	7.340787648	5	1	5
-6	0	0.8	2.906864928	6	1	5
-6	0	0.75	7.3898352	7	1	5
-6	0	0.7	9.537748704	8	1	5
-6	0	0.65	13.01190653	9	1	5
-6	0	0.6	11.80795795	10	1	5
-6	0	0.55	10.68610666	11	1	5
-6	0	0.5	10.80793498	12	1	5
-6	0	0.45	8.924988672	13	1	5
-6	0	0.4	13.27214419	14	1	5
-6	0	0.35	12.71278195	15	1	5
-6	0	0.3	9.973699776	16	1	5
-6	0	0.25	9.016402464	17	1	5
-6	0	0.2	12.24193824	18	1	5
-6	0	0.15	12.47382029	19	1	5
-6	0	0.1	12.52998374	20	1	5
-6	0	0.05	11.72450938	21	1	5
-6	0	0	9.566304768	22	1	5
-5	0	1.75	11.13568387	12	1	6
-5	0	1.7	9.480103488	11	1	6
-5	0	1.65	9.934240032	10	1	6
-5	0	1.6	14.89578509	9	1	6
-5	0	1.55	11.3937961	8	1	6
-5	0	1.5	18.13134499	7	1	6
-5	0	1.45	14.48924112	6	1	6
-5	0	1.4	17.19189706	5	1	6
-5	0	1.35	18.53651434	4	1	6
-5	0	1.3	14.94610877	3	1	6
-5	0	1.25	16.67354803	2	1	6
-5	0	1.2	15.73963488	1	1	6
-5	0	1.15	11.65757098	0	1	6
-5	0	1.1	5.605518816	0	1	6
-5	0	1.05	9.299801376	1	1	6
-5	0	1	8.03398608	2	1	6
-5	0	0.95	5.983419456	3	1	6
-5	0	0.9	5.98923504	4	1	6
-5	0	0.85	7.120249056	5	1	6
-5	0	0.8	2.906187552	6	1	6
-5	0	0.75	6.54168528	7	1	6
-5	0	0.7	8.960745312	8	1	6
-5	0	0.65	9.584752896	9	1	6
-5	0	0.6	11.3937961	10	1	6
-5	0	0.55	8.538278688	11	1	6
-5	0	0.5	9.234525312	12	1	6
-5	0	0.45	7.607490624	13	1	6
-5	0	0.4	7.662220704	14	1	6
-5	0	0.35	8.777873664	15	1	6
-5	0	0.3	6.272279712	16	1	6
-5	0	0.25	6.467906592	17	1	6
-5	0	0.2	6.156350784	18	1	6
-5	0	0.15	8.967665088	19	1	6
-5	0	0.1	8.295090336	20	1	6
-5	0	0.05	8.755537536	21	1	6
-5	0	0	5.395180608	22	1	6
-4	0	1.75	19.06917293	5	1	7
-4	0	1.7	19.86848006	4	1	7
-4	0	1.65	15.43272653	3	1	7
-4	0	1.6	17.65273997	2	1	7
-4	0	1.55	18.43353418	1	1	7
-4	0	1.5	27.42178666	0	1	7
-4	0	1.45	14.36379264	1	1	7
-4	0	1.4	18.74596694	2	1	7
-4	0	1.35	15.2877793	3	1	7
-4	0	1.3	11.50657574	4	1	7
-4	0	1.25	7.014282048	5	1	7
-4	0	1.2	8.667320544	6	1	7
-4	0	1.15	5.642918784	7	1	7
-4	0	1.1	6.02857728	8	1	7
-4	0	1.05	4.101598944	9	1	7
-4	0	1	4.281336864	10	1	7
-4	0	0.95	5.871888288	11	1	7
-4	0	0.9	10.27255738	12	1	7
-4	0	0.85	8.543170656	13	1	7
-4	0	0.8	8.573736384	14	1	7
-4	0	0.75	8.824564224	15	1	7
-4	0	0.7	12.42710122	16	1	7
-4	0	0.65	6.43030272	17	1	7
-4	0	0.6	6.308053632	18	1	7
-4	0	0.55	7.506869184	19	1	7
-4	0	0.5	9.426239136	20	1	7
-4	0	0.45	6.694409376	21	1	7
-4	0	0.4	7.244620128	22	1	7
-4	0	0.35	3.946016736	23	1	7
-4	0	0.3	3.637343232	24	1	7
-4	0	0.25	3.660559776	25	1	7
-4	0	0.2	3.999793824	26	1	7
-4	0	0.15	4.170820032	27	1	7
-4	0	0.1	4.570297344	28	1	7
-4	0	0.05	6.554145888	29	1	7
-4	0	0	8.400091392	30	1	7
-3	0	1.75	11.74377571	11	1	8
-3	0	1.7	14.21870371	10	1	8
-3	0	1.65	21.97374912	9	1	8
-3	0	1.6	20.0952576	8	1	8
-3	0	1.55	17.55574646	7	1	8
-3	0	1.5	19.17939946	6	1	8
-3	0	1.45	19.01064298	5	1	8
-3	0	1.4	21.13398778	4	1	8
-3	0	1.35	12.88365264	3	1	8
-3	0	1.3	16.18554182	2	1	8
-3	0	1.25	17.01557021	1	1	8
-3	0	1.2	5.829706944	0	1	8
-3	0	1.15	5.841612864	1	1	8
-3	0	1.1	5.625256896	2	1	8
-3	0	1.05	1.991618496	3	1	8
-3	0	1	3.71145024	4	1	8
-3	0	0.95	8.645543424	5	1	8
-3	0	0.9	10.09069315	6	1	8
-3	0	0.85	7.276395456	7	1	8
-3	0	0.8	7.308449856	8	1	8
-3	0	0.75	10.61510227	9	1	8
-3	0	0.7	20.9812585	10	1	8
-3	0	0.65	6.356390976	11	1	8
-3	0	0.6	4.558242816	12	1	8
-3	0	0.55	6.06289536	13	1	8
-3	0	0.5	7.465294368	14	1	8
-3	0	0.45	9.350343648	15	1	8
-3	0	0.4	6.856536384	16	1	8
-3	0	0.35	3.877604352	17	1	8
-3	0	0.3	6.886090368	18	1	8
-3	0	0.25	5.530060512	19	1	8
-3	0	0.2	5.514305472	20	1	8
-3	0	0.15	10.27255738	21	1	8
-3	0	0.1	6.099331104	22	1	8
-3	0	0.05	6.622826976	23	1	8
-3	0	0	10.54503619	24	1	8
-2	0	1.75	12.38073206	12	1	9
-2	0	1.7	15.57763488	11	1	9
-2	0	1.65	15.78406608	10	1	9
-2	0	1.6	16.02916042	9	1	9
-2	0	1.55	14.8790857	8	1	9
-2	0	1.5	14.81266138	7	1	9
-2	0	1.45	18.43353418	6	1	9
-2	0	1.4	19.88974742	5	1	9
-2	0	1.35	14.58970704	4	1	9
-2	0	1.3	15.58607789	3	1	9
-2	0	1.25	18.46905149	2	1	9
-2	0	1.2	13.05028973	1	1	9
-2	0	1.15	9.102979584	0	1	9
-2	0	1.1	10.98687456	1	1	9
-2	0	1.05	10.2737808	2	1	9
-2	0	1	10.3402777	3	1	9
-2	0	0.95	11.70383126	4	1	9
-2	0	0.9	7.680639456	5	1	9
-2	0	0.85	6.505952832	6	1	9
-2	0	0.8	6.557383296	7	1	9
-2	0	0.75	6.403097952	8	1	9
-2	0	0.7	8.028004608	9	1	9
-2	0	0.65	11.8926023	10	1	9
-2	0	0.6	12.61610726	11	1	9
-2	0	0.55	8.58910176	12	1	9
-2	0	0.5	4.43770272	13	1	9
-2	0	0.45	12.72966538	14	1	9
-2	0	0.4	6.296083776	15	1	9
-2	0	0.35	8.053485696	16	1	9
-2	0	0.3	6.592823712	17	1	9
-2	0	0.25	5.518387008	18	1	9
-2	0	0.2	20.35604995	19	1	9
-2	0	0.15	16.95037622	20	1	9
-2	0	0.1	12.56831856	21	1	9
-2	0	0.05	3.331747296	22	1	9
-2	0	0	1.823713056	23	1	9
-1	0	1.75	15.0714432	11	1	10
-1	0	1.7	17.55574646	10	1	10
-1	0	1.65	11.8926023	9	1	10
-1	0	1.6	17.8190833	8	1	10
-1	0	1.55	19.86848006	7	1	10
-1	0	1.5	15.81755386	6	1	10
-1	0	1.45	12.69714528	5	1	10
-1	0	1.4	13.38881875	4	1	10
-1	0	1.35	15.83918496	3	1	10
-1	0	1.3	16.99545715	2	1	10
-1	0	1.25	12.33837619	1	1	10
-1	0	1.2	5.471921088	0	1	10
-1	0	1.15	8.871754176	1	1	10
-1	0	1.1	10.09069315	2	1	10
-1	0	1.05	9.558128736	3	1	10
-1	0	1	11.52095875	4	1	10
-1	0	0.95	10.37385014	5	1	10
-1	0	0.9	9.994084992	6	1	10
-1	0	0.85	10.27142208	7	1	10
-1	0	0.8	7.918941024	8	1	10
-1	0	0.75	6.289657344	9	1	10
-1	0	0.7	11.64223238	10	1	10
-1	0	0.65	17.46334771	11	1	10
-1	0	0.6	15.0258793	12	1	10
-1	0	0.55	7.64389008	13	1	10
-1	0	0.5	9.453094848	14	1	10
-1	0	0.45	8.975129184	15	1	10
-1	0	0.4	5.8519152	16	1	10
-1	0	0.35	5.891997024	17	1	10
-1	0	0.3	9.216766656	18	1	10
-1	0	0.25	8.848096128	19	1	10
-1	0	0.2	10.70334259	20	1	10
-1	0	0.15	8.551639584	21	1	10
-1	0	0.1	6.951366432	22	1	10
-1	0	0.05	11.49333062	23	1	10
-1	0	0	6.915900096	24	1	10
0	0	1.75	16.30770797	9	1	11
0	0	1.7	16.18554182	8	1	11
0	0	1.65	20.1093097	7	1	11
0	0	1.6	19.44026179	6	1	11
0	0	1.55	17.74350835	5	1	11
0	0	1.5	13.2343321	4	1	11
0	0	1.45	13.82515085	3	1	11
0	0	1.4	14.72417482	2	1	11
0	0	1.35	13.53416602	1	1	11
0	0	1.3	2.578116384	0	1	11
0	0	1.25	6.624194688	1	1	11
0	0	1.2	8.271457344	2	1	11
0	0	1.15	8.132441472	3	1	11
0	0	1.1	8.212961088	4	1	11
0	0	1.05	9.140595552	5	1	11
0	0	1	7.680639456	6	1	11
0	0	0.95	7.900085952	7	1	11
0	0	0.9	6.302062656	8	1	11
0	0	0.85	8.685958752	9	1	11
0	0	0.8	9.051404832	10	1	11
0	0	0.75	15.0258793	11	1	11
0	0	0.7	13.59636538	12	1	11
0	0	0.65	8.777873664	13	1	11
0	0	0.6	1.063217664	14	1	11
0	0	0.55	10.60075469	15	1	11
0	0	0.5	8.602315776	16	1	11
0	0	0.45	6.628933728	17	1	11
0	0	0.4	9.051404832	18	1	11
0	0	0.35	6.68958912	19	1	11
0	0	0.3	8.640718848	20	1	11
0	0	0.25	4.497943392	21	1	11
0	0	0.2	8.45276688	22	1	11
0	0	0.15	8.463514176	23	1	11
0	0	0.1	5.36031648	24	1	11
0	0	0.05	7.373414016	25	1	11
0	0	0	7.57913328	26	1	11
1	0	1.75	16.26488294	9	1	12
1	0	1.7	15.73963488	8	1	12
1	0	1.65	20.35124784	7	1	12
1	0	1.6	25.72121002	6	1	12
1	0	1.55	28.43740829	5	1	12
1	0	1.5	26.12626877	4	1	12
1	0	1.45	19.1326104	3	1	12
1	0	1.4	13.27214419	2	1	12
1	0	1.35	12.96107827	1	1	12
1	0	1.3	7.84981584	0	1	12
1	0	1.25	7.825557312	1	1	12
1	0	1.2	8.253821376	2	1	12
1	0	1.15	8.253821376	3	1	12
1	0	1.1	8.595948096	4	1	12
1	0	1.05	3.999793824	5	1	12
1	0	1	2.035604736	6	1	12
1	0	0.95	4.09109616	7	1	12
1	0	0.9	3.246610464	8	1	12
1	0	0.85	7.439542848	9	1	12
1	0	0.8	9.325003392	10	1	12
1	0	0.75	8.497728576	11	1	12
1	0	0.7	3.568241376	12	1	12
1	0	0.65	3.01998672	13	1	12
1	0	0.6	3.757685472	14	1	12
1	0	0.55	5.475307104	15	1	12
1	0	0.5	1.105390368	16	1	12
1	0	0.45	7.777862784	17	1	12
1	0	0.4	8.408278656	18	1	12
1	0	0.35	7.105002048	19	1	12
1	0	0.3	7.198590528	20	1	12
1	0	0.25	2.304232704	21	1	12
1	0	0.2	4.08586464	22	1	12
1	0	0.15	4.608383328	23	1	12
1	0	0.1	11.17183882	24	1	12
1	0	0.05	10.53344822	25	1	12
1	0	0	3.693809952	26	1	12
2	0	1.75	14.2006487	9	1	13
2	0	1.7	17.83890432	8	1	13
2	0	1.65	14.8790857	7	1	13
2	0	1.6	17.1190368	6	1	13
2	0	1.55	15.14287181	5	1	13
2	0	1.5	15.15084998	4	1	13
2	0	1.45	15.8001719	3	1	13
2	0	1.4	14.36379264	2	1	13
2	0	1.35	14.61689885	1	1	13
2	0	1.3	6.66272304	0	1	13
2	0	1.25	6.264991872	1	1	13
2	0	1.2	5.946301152	2	1	13
2	0	1.15	8.731673856	3	1	13
2	0	1.1	5.004579168	4	1	13
2	0	1.05	1.325801952	5	1	13
2	0	1	1.740157344	6	1	13
2	0	0.95	9.315294624	7	1	13
2	0	0.9	8.824564224	8	1	13
2	0	0.85	7.109352288	9	1	13
2	0	0.8	6.912575424	10	1	13
2	0	0.75	8.826369984	11	1	13
2	0	0.7	8.967665088	12	1	13
2	0	0.65	7.244620128	13	1	13
2	0	0.6	9.249801696	14	1	13
2	0	0.55	0.791473248	15	1	13
2	0	0.5	3.627220608	16	1	13
2	0	0.45	10.54503619	17	1	13
2	0	0.4	6.68958912	18	1	13
2	0	0.35	7.105002048	19	1	13
2	0	0.3	4.644107136	20	1	13
2	0	0.25	2.320209792	21	1	13
2	0	0.2	4.608383328	22	1	13
2	0	0.15	6.636072096	23	1	13
2	0	0.1	6.34857264	24	1	13
2	0	0.05	6.798182688	25	1	13
2	0	0	6.240519072	26	1	13
3	0	1.75	16.30176451	7	1	14
3	0	1.7	17.93533018	6	1	14
3	0	1.65	21.26946211	5	1	14
3	0	1.6	18.70068643	4	1	14
3	0	1.55	9.315294624	3	1	14
3	0	1.5	8.777873664	2	1	14
3	0	1.45	13.54300474	1	1	14
3	0	1.4	13.21926739	0	1	14
3	0	1.35	6.302062656	0	1	14
3	0	1.3	5.530060512	1	1	14
3	0	1.25	5.170138848	2	1	14
3	0	1.2	3.835708992	3	1	14
3	0	1.15	5.576531616	4	1	14
3	0	1.1	9.325003392	5	1	14
3	0	1.05	5.983419456	6	1	14
3	0	1	5.415501888	7	1	14
3	0	0.95	9.216766656	8	1	14
3	0	0.9	9.0771192	9	1	14
3	0	0.85	6.467906592	10	1	14
3	0	0.8	7.308449856	11	1	14
3	0	0.75	5.668368768	12	1	14
3	0	0.7	6.769376928	13	1	14
3	0	0.65	8.68246128	14	1	14
3	0	0.6	0.243238464	15	1	14
3	0	0.55	5.625256896	16	1	14
3	0	0.5	5.961092832	17	1	14
3	0	0.45	9.288215136	18	1	14
3	0	0.4	7.328316672	19	1	14
3	0	0.35	6.655563936	20	1	14
3	0	0.3	6.812678016	21	1	14
3	0	0.25	2.226452832	22	1	14
3	0	0.2	3.472984512	23	1	14
3	0	0.15	5.862652992	24	1	14
3	0	0.1	6.467906592	25	1	14
3	0	0.05	6.703102944	26	1	14
3	0	0	7.196274144	27	1	14
4	0	1.75	15.2904888	10	1	15
4	0	1.7	13.14874858	9	1	15
4	0	1.65	18.43353418	8	1	15
4	0	1.6	8.975129184	7	1	15
4	0	1.55	12.69714528	6	1	15
4	0	1.5	13.54300474	5	1	15
4	0	1.45	12.42710122	4	1	15
4	0	1.4	11.96683891	3	1	15
4	0	1.35	14.1193031	2	1	15
4	0	1.3	9.787716864	1	1	15
4	0	1.25	6.308053632	0	1	15
4	0	1.2	5.862652992	0	1	15
4	0	1.15	4.582922976	1	1	15
4	0	1.1	5.120426016	2	1	15
4	0	1.05	8.153853984	3	1	15
4	0	1	6.628933728	4	1	15
4	0	0.95	5.605518816	5	1	15
4	0	0.9	7.825557312	6	1	15
4	0	0.85	10.53344822	7	1	15
4	0	0.8	7.059651552	8	1	15
4	0	0.75	8.685958752	9	1	15
4	0	0.7	6.601541472	10	1	15
4	0	0.65	7.3898352	11	1	15
4	0	0.6	10.27255738	12	1	15
4	0	0.55	8.132441472	13	1	15
4	0	0.5	3.345702624	14	1	15
4	0	0.45	2.698602912	15	1	15
4	0	0.4	4.189439232	16	1	15
4	0	0.35	7.311546432	17	1	15
4	0	0.3	5.642918784	18	1	15
4	0	0.25	2.110677696	19	1	15
4	0	0.2	0.733607712	20	1	15
4	0	0.15	6.43030272	21	1	15
4	0	0.1	6.941497824	22	1	15
4	0	0.05	7.732418976	23	1	15
4	0	0	9.165845952	24	1	15
5	0	1.75	14.58970704	3	1	16
5	0	1.7	7.00007616	2	1	16
5	0	1.65	6.531566976	1	1	16
5	0	1.6	8.192682144	0	1	16
5	0	1.55	7.489923552	1	1	16
5	0	1.5	6.769376928	2	1	16
5	0	1.45	6.032792736	3	1	16
5	0	1.4	7.447892544	4	1	16
5	0	1.35	7.373414016	5	1	16
5	0	1.3	7.645244832	6	1	16
5	0	1.25	5.433921504	7	1	16
5	0	1.2	4.71956544	8	1	16
5	0	1.15	9.216766656	9	1	16
5	0	1.1	6.909490944	10	1	16
5	0	1.05	6.144511392	11	1	16
5	0	1	5.8519152	12	1	16
5	0	0.95	5.80076208	13	1	16
5	0	0.9	9.32032656	14	1	16
5	0	0.85	9.350343648	15	1	16
5	0	0.8	10.40136682	16	1	16
5	0	0.75	9.623933568	17	1	16
5	0	0.7	11.56110106	18	1	16
5	0	0.65	6.871281408	19	1	16
5	0	0.6	9.70186032	20	1	16
5	0	0.55	3.01428864	21	1	16
5	0	0.5	2.45026512	22	1	16
5	0	0.45	5.916937248	23	1	16
5	0	0.4	9.595032768	24	1	16
5	0	0.35	7.910175744	25	1	16
5	0	0.3	6.915900096	26	1	16
5	0	0.25	3.08709792	27	1	16
5	0	0.2	0.542869344	28	1	16
5	0	0.15	4.532836032	29	1	16
5	0	0.1	6.233562144	30	1	16
5	0	0.05	7.752420576	31	1	16
5	0	0	7.607490624	32	1	16
6	0	1.75	13.7677847	3	1	17
6	0	1.7	12.48103901	2	1	17
6	0	1.65	14.32800835	1	1	17
6	0	1.6	7.571435904	0	1	17
6	0	1.55	6.166534752	1	1	17
6	0	1.5	6.121838304	2	1	17
6	0	1.45	5.862254688	3	1	17
6	0	1.4	5.089012704	4	1	17
6	0	1.35	9.64545408	5	1	17
6	0	1.3	10.9933753	6	1	17
6	0	1.25	4.617262656	7	1	17
6	0	1.2	4.075441344	8	1	17
6	0	1.15	5.983419456	9	1	17
6	0	1.1	6.900963264	10	1	17
6	0	1.05	6.895643616	11	1	17
6	0	1	5.0238144	12	1	17
6	0	0.95	5.153461056	13	1	17
6	0	0.9	9.165845952	14	1	17
6	0	0.85	6.21355104	15	1	17
6	0	0.8	6.617166048	16	1	17
6	0	0.75	2.224660032	17	1	17
6	0	0.7	6.467906592	18	1	17
6	0	0.65	7.02973728	19	1	17
6	0	0.6	5.334463008	20	1	17
6	0	0.55	5.26672368	21	1	17
6	0	0.5	4.388936832	22	1	17
6	0	0.45	7.396170912	23	1	17
6	0	0.4	10.14689981	24	1	17
6	0	0.35	11.20958179	25	1	17
6	0	0.3	11.09711059	26	1	17
6	0	0.25	4.976862912	27	1	17
6	0	0.2	0.515382912	28	1	17
6	0	0.15	4.967119584	29	1	17
6	0	0.1	6.332129856	30	1	17
6	0	0.05	8.711205696	31	1	17
6	0	0	8.777873664	32	1	17
7	0	1.75	17.69499216	3	1	18
7	0	1.7	17.78763629	2	1	18
7	0	1.65	12.58310506	1	1	18
7	0	1.6	5.176593792	0	1	18
7	0	1.55	5.064407712	1	1	18
7	0	1.5	6.386162688	2	1	18
7	0	1.45	5.587892352	3	1	18
7	0	1.4	4.801448448	4	1	18
7	0	1.35	0.180163008	5	1	18
7	0	1.3	2.248808832	6	1	18
7	0	1.25	7.112189664	7	1	18
7	0	1.2	5.242960224	8	1	18
7	0	1.15	5.535714528	9	1	18
7	0	1.1	8.808174144	10	1	18
7	0	1.05	10.29526848	11	1	18
7	0	1	8.9879328	12	1	18
7	0	0.95	6.446752416	13	1	18
7	0	0.9	7.549863552	14	1	18
7	0	0.85	10.48592131	15	1	18
7	0	0.8	7.25411808	16	1	18
7	0	0.75	0.89120304	17	1	18
7	0	0.7	2.632025664	18	1	18
7	0	0.65	9.679311648	19	1	18
7	0	0.6	4.949481888	20	1	18
7	0	0.55	3.517857216	21	1	18
7	0	0.5	7.143247872	22	1	18
7	0	0.45	6.508502496	23	1	18
7	0	0.4	3.544536672	24	1	18
7	0	0.35	5.624898336	25	1	18
7	0	0.3	9.934030944	26	1	18
7	0	0.25	12.58310506	27	1	18
7	0	0.2	11.32044077	28	1	18
7	0	0.15	6.949249632	29	1	18
7	0	0.1	6.362244576	30	1	18
7	0	0.05	7.82681184	31	1	18
7	0	0	7.019500608	32	1	18
8	0	1.75	19.44026179	3	1	19
8	0	1.7	14.81266138	2	1	19
8	0	1.65	0.468623232	1	1	19
8	0	1.6	6.099331104	0	1	19
8	0	1.55	6.405474816	1	1	19
8	0	1.5	6.694409376	2	1	19
8	0	1.45	5.812375968	3	1	19
8	0	1.4	0.781732512	4	1	19
8	0	1.35	9.051404832	5	1	19
8	0	1.3	6.02857728	6	1	19
8	0	1.25	5.079722976	7	1	19
8	0	1.2	6.21355104	8	1	19
8	0	1.15	11.17183882	9	1	19
8	0	1.1	15.36127805	10	1	19
8	0	1.05	4.691844	11	1	19
8	0	1	6.010935264	12	1	19
8	0	0.95	7.294853952	13	1	19
8	0	0.9	10.96558992	14	1	19
8	0	0.85	5.317365312	15	1	19
8	0	0.8	2.58172704	16	1	19
8	0	0.75	4.617262656	17	1	19
8	0	0.7	9.859388256	18	1	19
8	0	0.65	4.570297344	19	1	19
8	0	0.6	1.507626432	20	1	19
8	0	0.55	2.536871616	21	1	19
8	0	0.5	7.18189632	22	1	19
8	0	0.45	4.88554416	23	1	19
8	0	0.4	4.110515424	24	1	19
8	0	0.35	10.66892602	25	1	19
8	0	0.3	10.11596342	26	1	19
8	0	0.25	5.087811744	27	1	19
8	0	0.2	4.465488096	28	1	19
8	0	0.15	7.273094976	29	1	19
8	0	0.1	7.937885088	30	1	19
